"","职位","位置","年薪","福利","已有工作经验","学历","公司行业","融资阶段","公司规模","职业类别","log_salary","log_年薪"
"1926","保安","东部地区",7.2,FALSE,"经验不限","学历不限","商业服务","未知","100以下","销售与服务类",1.97408102602201,1.97408102602201
"1927","保安","中部地区",4.2,FALSE,"经验不限","学历不限","商业服务","准备融资","100以下","销售与服务类",1.43508452528932,1.43508452528932
"1928","保安","西部地区",3,TRUE,"3-5年","学历不限","商业服务","准备融资","100-499","销售与服务类",1.09861228866811,1.09861228866811
"1929","保安","东北地区",3,FALSE,"经验不限","学历不限","商业服务","未知","100以下","销售与服务类",1.09861228866811,1.09861228866811
"1930","保安","东部地区",6,FALSE,"经验不限","高中及以下","商业服务","未知","100以下","销售与服务类",1.79175946922805,1.79175946922805
"1931","保安","南部地区",4.2,FALSE,"1年以内","高中及以下","商业服务","不需要融资","100以下","销售与服务类",1.43508452528932,1.43508452528932
"1932","保安","南部地区",5.4,FALSE,"经验不限","学历不限","商业服务","未知","100以下","销售与服务类",1.68639895357023,1.68639895357023
"1933","保安","南部地区",4.2,FALSE,"经验不限","学历不限","商业服务","未知","100以下","销售与服务类",1.43508452528932,1.43508452528932
"1934","保安","中部地区",2.4,FALSE,"经验不限","学历不限","商业服务","不需要融资","100以下","销售与服务类",0.8754687373539,0.8754687373539
"1935","保安","中部地区",5.4,FALSE,"1-3年","高中及以下","商业服务","未知","100-499","销售与服务类",1.68639895357023,1.68639895357023
"1936","保安","南部地区",3,TRUE,"经验不限","高中及以下","金融互联网","未知","100-499","销售与服务类",1.09861228866811,1.09861228866811
"1937","保安","南部地区",4.2,FALSE,"经验不限","学历不限","商业服务","未知","100以下","销售与服务类",1.43508452528932,1.43508452528932
"1938","保安","东北地区",3,FALSE,"1年以内","学历不限","商业服务","未知","100以下","销售与服务类",1.09861228866811,1.09861228866811
"1939","保安","东部地区",6.6,FALSE,"经验不限","高中及以下","商业服务","不需要融资","100以下","销售与服务类",1.88706964903238,1.88706964903238
"1940","保安","东部地区",4.2,FALSE,"经验不限","高中及以下","商业服务","未知","100以下","销售与服务类",1.43508452528932,1.43508452528932
"1941","保安","中部地区",3,TRUE,"经验不限","高中及以下","商业服务","准备融资","100-499","销售与服务类",1.09861228866811,1.09861228866811
"1942","保安","中部地区",3,FALSE,"经验不限","学历不限","金融互联网","不需要融资","100以下","销售与服务类",1.09861228866811,1.09861228866811
"1943","保安","东部地区",5.4,FALSE,"经验不限","高中及以下","商业服务","未知","100-499","销售与服务类",1.68639895357023,1.68639895357023
"1944","保安","西部地区",1.8,FALSE,"1年以内","学历不限","商业服务","未知","100以下","销售与服务类",0.587786664902119,0.587786664902119
"1945","保安","中部地区",4.2,FALSE,"经验不限","学历不限","商业服务","未知","100-499","销售与服务类",1.43508452528932,1.43508452528932
"1946","保安","东部地区",5.4,FALSE,"经验不限","学历不限","媒体教培","不需要融资","500以上","销售与服务类",1.68639895357023,1.68639895357023
"1947","保安","东部地区",3,FALSE,"经验不限","学历不限","商业服务","未知","100以下","销售与服务类",1.09861228866811,1.09861228866811
"1948","保安","东部地区",4.2,FALSE,"经验不限","高中及以下","商业服务","正在融资","100-499","销售与服务类",1.43508452528932,1.43508452528932
"1949","保安","中部地区",3,FALSE,"经验不限","学历不限","金融互联网","准备融资","100-499","销售与服务类",1.09861228866811,1.09861228866811
"1950","保安","中部地区",4.2,TRUE,"经验不限","高中及以下","商业服务","未知","100以下","销售与服务类",1.43508452528932,1.43508452528932
"1951","保安","东部地区",6.6,TRUE,"经验不限","高中及以下","商业服务","已上市","500以上","销售与服务类",1.88706964903238,1.88706964903238
"1952","保安","南部地区",5.4,TRUE,"经验不限","学历不限","金融互联网","准备融资","500以上","销售与服务类",1.68639895357023,1.68639895357023
"1953","保安","南部地区",5.4,TRUE,"经验不限","学历不限","金融互联网","已上市","100-499","销售与服务类",1.68639895357023,1.68639895357023
"1954","保安","南部地区",4.2,FALSE,"经验不限","学历不限","商业服务","未知","100以下","销售与服务类",1.43508452528932,1.43508452528932
"1955","保安","南部地区",4.2,FALSE,"经验不限","学历不限","商业服务","不需要融资","100-499","销售与服务类",1.43508452528932,1.43508452528932
"1956","保安","西部地区",3,TRUE,"经验不限","高中及以下","商业服务","不需要融资","100-499","销售与服务类",1.09861228866811,1.09861228866811
"1957","保安","中部地区",5.4,FALSE,"1年以内","学历不限","商业服务","未知","500以上","销售与服务类",1.68639895357023,1.68639895357023
"1958","保安","东部地区",4.2,FALSE,"经验不限","学历不限","商业服务","未知","100-499","销售与服务类",1.43508452528932,1.43508452528932
"1959","保安","南部地区",3,TRUE,"经验不限","学历不限","商业服务","准备融资","100以下","销售与服务类",1.09861228866811,1.09861228866811
"1960","保安","中部地区",3,FALSE,"经验不限","学历不限","商业服务","未知","100以下","销售与服务类",1.09861228866811,1.09861228866811
"1961","保安","南部地区",8.4,FALSE,"经验不限","学历不限","商业服务","已上市","500以上","销售与服务类",2.12823170584927,2.12823170584927
"1962","保安","南部地区",5.4,TRUE,"经验不限","高中及以下","商业服务","准备融资","100-499","销售与服务类",1.68639895357023,1.68639895357023
"1963","保安","南部地区",3,FALSE,"经验不限","学历不限","商业服务","不需要融资","100-499","销售与服务类",1.09861228866811,1.09861228866811
"1964","保安","中部地区",4.2,FALSE,"经验不限","学历不限","商业服务","未知","500以上","销售与服务类",1.43508452528932,1.43508452528932
"1965","保安","南部地区",4.55,FALSE,"1年以内","学历不限","公共服务","未知","500以上","销售与服务类",1.51512723296286,1.51512723296286
"1966","保安","东部地区",7.8,TRUE,"经验不限","学历不限","商业服务","未知","100以下","销售与服务类",2.05412373369555,2.05412373369555
"1967","保安","中部地区",3,TRUE,"经验不限","学历不限","商业服务","不需要融资","100以下","销售与服务类",1.09861228866811,1.09861228866811
"1968","保安","中部地区",4.2,FALSE,"经验不限","学历不限","商业服务","不需要融资","100-499","销售与服务类",1.43508452528932,1.43508452528932
"1969","保安","中部地区",3,FALSE,"经验不限","学历不限","商业服务","准备融资","100以下","销售与服务类",1.09861228866811,1.09861228866811
"1970","保安","东部地区",5.4,TRUE,"经验不限","高中及以下","商业服务","未知","100以下","销售与服务类",1.68639895357023,1.68639895357023
"1971","保安","中部地区",4.2,FALSE,"经验不限","高中及以下","媒体教培","未知","100以下","销售与服务类",1.43508452528932,1.43508452528932
"1972","保安","中部地区",6,FALSE,"经验不限","学历不限","商业服务","准备融资","100以下","销售与服务类",1.79175946922805,1.79175946922805
"1973","保安","南部地区",6.6,FALSE,"1-3年","学历不限","金融互联网","准备融资","100以下","销售与服务类",1.88706964903238,1.88706964903238
"1974","保安","中部地区",3,FALSE,"经验不限","学历不限","媒体教培","未知","100-499","销售与服务类",1.09861228866811,1.09861228866811
"1975","保安","中部地区",5.4,FALSE,"经验不限","高中及以下","金融互联网","准备融资","100以下","销售与服务类",1.68639895357023,1.68639895357023
"1976","保安","西部地区",4.2,FALSE,"经验不限","学历不限","公共服务","未知","100-499","销售与服务类",1.43508452528932,1.43508452528932
"1977","保安","东部地区",4.2,FALSE,"经验不限","高中及以下","商业服务","未知","100以下","销售与服务类",1.43508452528932,1.43508452528932
"1978","保安","南部地区",6.6,FALSE,"1-3年","学历不限","商业服务","未知","500以上","销售与服务类",1.88706964903238,1.88706964903238
"1979","保安","东部地区",7.2,FALSE,"经验不限","高中及以下","商业服务","未知","100以下","销售与服务类",1.97408102602201,1.97408102602201
"1980","保安","东部地区",2.4,FALSE,"1-3年","高中及以下","商业服务","准备融资","100以下","销售与服务类",0.8754687373539,0.8754687373539
"1981","保安","南部地区",4.2,TRUE,"经验不限","学历不限","商业服务","准备融资","500以上","销售与服务类",1.43508452528932,1.43508452528932
"1982","保安","南部地区",4.8,FALSE,"3-5年","学历不限","公共服务","已上市","100-499","销售与服务类",1.56861591791385,1.56861591791385
"1983","保安","南部地区",4.8,TRUE,"1-3年","学历不限","金融互联网","不需要融资","500以上","销售与服务类",1.56861591791385,1.56861591791385
"1984","保安","南部地区",4.2,FALSE,"经验不限","学历不限","商业服务","未知","100以下","销售与服务类",1.43508452528932,1.43508452528932
"1985","保安","南部地区",6.6,FALSE,"经验不限","高中及以下","商业服务","未知","100以下","销售与服务类",1.88706964903238,1.88706964903238
"1986","保安","中部地区",6,FALSE,"经验不限","学历不限","商业服务","未知","500以上","销售与服务类",1.79175946922805,1.79175946922805
"1987","保安","南部地区",6.6,TRUE,"经验不限","高中及以下","金融互联网","不需要融资","500以上","销售与服务类",1.88706964903238,1.88706964903238
"1988","保安","东部地区",3,FALSE,"1-3年","高中及以下","媒体教培","未知","100以下","销售与服务类",1.09861228866811,1.09861228866811
"1989","保安","南部地区",6.6,FALSE,"经验不限","高中及以下","机械制造","未知","500以上","销售与服务类",1.88706964903238,1.88706964903238
"1990","保安","中部地区",3.6,TRUE,"经验不限","学历不限","商业服务","不需要融资","100-499","销售与服务类",1.28093384546206,1.28093384546206
"1991","保安","中部地区",3,FALSE,"经验不限","学历不限","商业服务","未知","100-499","销售与服务类",1.09861228866811,1.09861228866811
"1992","保安","中部地区",3,FALSE,"经验不限","学历不限","商业服务","未知","500以上","销售与服务类",1.09861228866811,1.09861228866811
"1993","保安","中部地区",3,TRUE,"经验不限","高中及以下","商业服务","正在融资","100-499","销售与服务类",1.09861228866811,1.09861228866811
"1994","保安","西部地区",5.4,FALSE,"1年以内","学历不限","商业服务","不需要融资","500以上","销售与服务类",1.68639895357023,1.68639895357023
"1995","保安","中部地区",3,TRUE,"经验不限","学历不限","商业服务","准备融资","100-499","销售与服务类",1.09861228866811,1.09861228866811
"1996","保安","中部地区",3,FALSE,"经验不限","学历不限","商业服务","未知","100以下","销售与服务类",1.09861228866811,1.09861228866811
"1997","保安","西部地区",5.4,TRUE,"经验不限","学历不限","商业服务","未知","100以下","销售与服务类",1.68639895357023,1.68639895357023
"1998","保安","南部地区",4.2,TRUE,"1年以内","学历不限","金融互联网","不需要融资","100-499","销售与服务类",1.43508452528932,1.43508452528932
"1999","保安","南部地区",7.2,TRUE,"经验不限","高中及以下","机械制造","准备融资","100-499","销售与服务类",1.97408102602201,1.97408102602201
